timestamp,value,label
2014-07-13 16:56:00,382954.0,0.0
2014-07-13 16:57:00,376227.0,0.0
2014-07-13 16:58:00,378143.0,0.0
2014-07-13 16:59:00,373181.0,0.0
2014-07-13 17:00:00,374370.0,0.0
2014-07-13 17:01:00,375696.0,0.0
2014-07-13 17:02:00,376583.0,0.0
2014-07-13 17:03:00,371750.0,0.0
2014-07-13 17:04:00,374132.0,0.0
2014-07-13 17:05:00,370474.0,0.0
2014-07-13 17:06:00,369964.0,0.0
2014-07-13 17:07:00,374633.0,0.0
2014-07-13 17:08:00,369547.0,0.0
2014-07-13 17:09:00,368678.0,0.0
2014-07-13 17:10:00,365212.0,0.0
2014-07-13 17:11:00,364774.0,0.0
2014-07-13 17:12:00,364593.0,0.0
2014-07-13 17:13:00,362645.0,0.0
2014-07-13 17:14:00,363628.0,0.0
2014-07-13 17:15:00,356442.0,0.0
2014-07-13 17:16:00,364308.0,0.0
2014-07-13 17:17:00,357346.0,0.0
2014-07-13 17:18:00,350930.0,0.0
2014-07-13 17:19:00,348741.0,0.0
2014-07-13 17:20:00,346049.0,0.0
2014-07-13 17:21:00,339037.0,0.0
2014-07-13 17:22:00,339607.0,0.0
2014-07-13 17:23:00,336478.0,0.0
2014-07-13 17:24:00,330348.0,0.0
2014-07-13 17:25:00,329037.0,0.0
2014-07-13 17:26:00,329820.0,0.0
2014-07-13 17:27:00,330413.0,0.0
2014-07-13 17:28:00,324333.0,0.0
2014-07-13 17:29:00,328212.0,0.0
2014-07-13 17:30:00,329307.0,0.0
2014-07-13 17:31:00,328569.0,0.0
2014-07-13 17:32:00,323186.0,0.0
2014-07-13 17:33:00,315874.0,0.0
2014-07-13 17:34:00,317661.0,0.0
2014-07-13 17:35:00,315036.0,0.0
2014-07-13 17:36:00,311434.0,0.0
2014-07-13 17:37:00,311973.0,0.0
2014-07-13 17:38:00,311305.0,0.0
2014-07-13 17:39:00,311484.0,0.0
2014-07-13 17:40:00,303158.0,0.0
2014-07-13 17:41:00,304934.0,0.0
2014-07-13 17:42:00,303031.0,0.0
2014-07-13 17:43:00,301734.0,0.0
2014-07-13 17:44:00,298826.0,0.0
2014-07-13 17:45:00,297765.0,0.0
2014-07-13 17:46:00,300230.0,0.0
2014-07-13 17:47:00,300192.0,0.0
2014-07-13 17:48:00,303654.0,0.0
2014-07-13 17:49:00,305277.0,0.0
2014-07-13 17:50:00,301116.0,0.0
2014-07-13 17:51:00,295981.0,0.0
2014-07-13 17:52:00,289805.0,0.0
2014-07-13 17:53:00,294310.0,0.0
2014-07-13 17:54:00,291937.0,0.0
2014-07-13 17:55:00,292761.0,0.0
2014-07-13 17:56:00,291624.0,0.0
2014-07-13 17:57:00,284660.0,0.0
2014-07-13 17:58:00,286546.0,0.0
2014-07-13 17:59:00,282926.0,0.0
2014-07-13 18:00:00,275591.0,0.0
2014-07-13 18:01:00,276811.0,0.0
2014-07-13 18:02:00,276764.0,0.0
2014-07-13 18:03:00,272856.0,0.0
2014-07-13 18:04:00,276461.0,0.0
2014-07-13 18:05:00,276370.0,0.0
2014-07-13 18:06:00,278395.0,0.0
2014-07-13 18:07:00,279310.0,0.0
2014-07-13 18:08:00,276815.0,0.0
2014-07-13 18:09:00,277512.0,0.0
2014-07-13 18:10:00,279848.0,0.0
2014-07-13 18:11:00,276622.0,0.0
2014-07-13 18:12:00,273022.0,0.0
2014-07-13 18:13:00,270635.0,0.0
2014-07-13 18:14:00,272202.0,0.0
2014-07-13 18:15:00,272390.0,0.0
2014-07-13 18:16:00,274451.0,0.0
2014-07-13 18:17:00,275887.0,0.0
2014-07-13 18:18:00,271105.0,0.0
2014-07-13 18:19:00,271891.0,0.0
2014-07-13 18:20:00,274467.0,0.0
2014-07-13 18:21:00,274590.0,0.0
2014-07-13 18:22:00,276487.0,0.0
2014-07-13 18:23:00,275168.0,0.0
2014-07-13 18:24:00,270977.0,0.0
2014-07-13 18:25:00,271669.0,0.0
2014-07-13 18:26:00,272180.0,0.0
2014-07-13 18:27:00,262576.0,0.0
2014-07-13 18:28:00,265046.0,0.0
2014-07-13 18:29:00,261341.0,0.0
2014-07-13 18:30:00,261817.0,0.0
2014-07-13 18:31:00,266256.0,0.0
2014-07-13 18:32:00,262902.0,0.0
2014-07-13 18:33:00,260878.0,0.0
2014-07-13 18:34:00,259760.0,0.0
2014-07-13 18:35:00,257172.0,0.0
2014-07-13 18:36:00,262783.0,0.0
2014-07-13 18:37:00,259432.0,0.0
2014-07-13 18:38:00,258025.0,0.0
2014-07-13 18:39:00,256839.0,0.0
2014-07-13 18:40:00,256234.0,0.0
2014-07-13 18:41:00,253787.0,0.0
2014-07-13 18:42:00,256019.0,0.0
2014-07-13 18:43:00,255226.0,0.0
2014-07-13 18:44:00,255380.0,0.0
2014-07-13 18:45:00,255777.0,0.0
2014-07-13 18:46:00,255040.0,0.0
2014-07-13 18:47:00,257140.0,0.0
2014-07-13 18:48:00,261847.0,0.0
2014-07-13 18:49:00,262612.0,0.0
2014-07-13 18:50:00,263530.0,0.0
2014-07-13 18:51:00,263098.0,0.0
2014-07-13 18:52:00,265079.0,0.0
2014-07-13 18:53:00,267855.0,0.0
2014-07-13 18:54:00,269051.0,0.0
2014-07-13 18:55:00,274358.0,0.0
2014-07-13 18:56:00,284088.0,0.0
2014-07-13 18:57:00,282960.0,0.0
2014-07-13 18:58:00,282722.0,0.0
2014-07-13 18:59:00,282363.0,0.0
2014-07-13 19:00:00,280934.0,0.0
2014-07-13 19:01:00,286985.0,0.0
2014-07-13 19:02:00,288150.0,0.0
2014-07-13 19:03:00,288039.0,0.0
2014-07-13 19:04:00,290309.0,0.0
2014-07-13 19:05:00,281970.0,0.0
2014-07-13 19:06:00,278023.0,0.0
2014-07-13 19:07:00,275396.0,0.0
2014-07-13 19:08:00,266398.0,0.0
2014-07-13 19:09:00,267675.0,0.0
2014-07-13 19:10:00,262179.0,0.0
2014-07-13 19:11:00,261779.0,0.0
2014-07-13 19:12:00,261468.0,0.0
2014-07-13 19:13:00,259796.0,0.0
2014-07-13 19:14:00,253460.0,0.0
2014-07-13 19:15:00,248100.0,0.0
2014-07-13 19:16:00,245466.0,0.0
2014-07-13 19:17:00,239163.0,0.0
2014-07-13 19:18:00,238526.0,0.0
2014-07-13 19:19:00,236045.0,0.0
2014-07-13 19:20:00,231533.0,0.0
2014-07-13 19:21:00,228485.0,0.0
2014-07-13 19:22:00,224194.0,0.0
2014-07-13 19:23:00,220593.0,0.0
2014-07-13 19:24:00,224101.0,0.0
2014-07-13 19:25:00,221717.0,0.0
2014-07-13 19:26:00,222707.0,0.0
2014-07-13 19:27:00,221873.0,0.0
2014-07-13 19:28:00,221820.0,0.0
2014-07-13 19:29:00,219642.0,0.0
2014-07-13 19:30:00,216719.0,0.0
2014-07-13 19:31:00,218981.0,0.0
2014-07-13 19:32:00,214876.0,0.0
2014-07-13 19:33:00,212952.0,0.0
2014-07-13 19:34:00,214461.0,0.0
2014-07-13 19:35:00,215346.0,0.0
2014-07-13 19:36:00,209828.0,0.0
2014-07-13 19:37:00,209380.0,0.0
2014-07-13 19:38:00,208523.0,0.0
2014-07-13 19:39:00,207473.0,0.0
2014-07-13 19:40:00,210054.0,0.0
2014-07-13 19:41:00,210885.0,0.0
2014-07-13 19:42:00,208719.0,0.0
2014-07-13 19:43:00,204556.0,0.0
2014-07-13 19:44:00,204464.0,0.0
2014-07-13 19:45:00,201380.0,0.0
2014-07-13 19:46:00,199774.0,0.0
2014-07-13 19:47:00,204678.0,0.0
2014-07-13 19:48:00,213904.0,0.0
2014-07-13 19:49:00,228818.0,0.0
2014-07-13 19:50:00,259679.0,0.0
2014-07-13 19:51:00,263344.0,0.0
2014-07-13 19:52:00,257520.0,0.0
2014-07-13 19:53:00,252399.0,0.0
2014-07-13 19:54:00,245116.0,0.0
2014-07-13 19:55:00,239645.0,0.0
2014-07-13 19:56:00,237672.0,0.0
2014-07-13 19:57:00,235562.0,0.0
2014-07-13 19:58:00,245350.0,0.0
2014-07-13 19:59:00,243923.0,0.0
2014-07-13 20:00:00,246795.0,0.0
2014-07-13 20:01:00,249915.0,0.0
2014-07-13 20:02:00,242408.0,0.0
2014-07-13 20:03:00,242588.0,0.0
2014-07-13 20:04:00,226664.0,0.0
2014-07-13 20:05:00,220585.0,0.0
2014-07-13 20:06:00,215583.0,0.0
2014-07-13 20:07:00,212795.0,0.0
2014-07-13 20:08:00,210755.0,0.0
2014-07-13 20:09:00,205885.0,0.0
2014-07-13 20:10:00,207616.0,0.0
2014-07-13 20:11:00,208217.0,0.0
2014-07-13 20:12:00,204116.0,0.0
2014-07-13 20:13:00,202388.0,0.0
2014-07-13 20:14:00,202431.0,0.0
2014-07-13 20:15:00,205362.0,0.0
2014-07-13 20:16:00,207236.0,0.0
2014-07-13 20:17:00,204248.0,0.0
2014-07-13 20:18:00,198886.0,0.0
2014-07-13 20:19:00,202866.0,0.0
2014-07-13 20:20:00,203569.0,0.0
2014-07-13 20:21:00,204467.0,0.0
2014-07-13 20:22:00,198496.0,0.0
2014-07-13 20:23:00,198349.0,0.0
2014-07-13 20:24:00,198575.0,0.0
2014-07-13 20:25:00,192172.0,0.0
2014-07-13 20:26:00,191790.0,0.0
2014-07-13 20:27:00,190628.0,0.0
2014-07-13 20:28:00,188886.0,0.0
2014-07-13 20:29:00,189875.0,0.0
2014-07-13 20:30:00,192577.0,0.0
2014-07-13 20:31:00,194685.0,0.0
2014-07-13 20:32:00,189725.0,0.0
2014-07-13 20:33:00,184767.0,0.0
2014-07-13 20:34:00,184491.0,0.0
2014-07-13 20:35:00,186499.0,0.0
2014-07-13 20:36:00,186656.0,0.0
2014-07-13 20:37:00,185834.0,0.0
2014-07-13 20:38:00,177662.0,0.0
2014-07-13 20:39:00,174249.0,0.0
2014-07-13 20:40:00,172565.0,0.0
2014-07-13 20:41:00,173167.0,0.0
2014-07-13 20:42:00,172889.0,0.0
2014-07-13 20:43:00,175625.0,0.0
2014-07-13 20:44:00,176215.0,0.0
2014-07-13 20:45:00,177926.0,0.0
2014-07-13 20:46:00,175655.0,0.0
2014-07-13 20:47:00,176195.0,0.0
2014-07-13 20:48:00,180405.0,0.0
2014-07-13 20:49:00,175399.0,0.0
2014-07-13 20:50:00,178211.0,0.0
2014-07-13 20:51:00,174936.0,0.0
2014-07-13 20:52:00,176991.0,0.0
2014-07-13 20:53:00,190133.0,0.0
2014-07-13 20:54:00,198184.0,0.0
2014-07-13 20:55:00,211491.0,0.0
2014-07-13 20:56:00,221170.0,0.0
2014-07-13 20:57:00,218040.0,0.0
2014-07-13 20:58:00,211973.0,0.0
2014-07-13 20:59:00,202420.0,0.0
2014-07-13 21:00:00,197290.0,0.0
2014-07-13 21:01:00,190597.0,0.0
2014-07-13 21:02:00,183840.0,0.0
2014-07-13 21:03:00,185135.0,0.0
2014-07-13 21:04:00,187556.0,0.0
2014-07-13 21:05:00,187837.0,0.0
2014-07-13 21:06:00,194118.0,0.0
2014-07-13 21:07:00,194445.0,0.0
2014-07-13 21:08:00,196986.0,0.0
2014-07-13 21:09:00,200432.0,0.0
2014-07-13 21:10:00,201583.0,0.0
2014-07-13 21:11:00,205049.0,0.0
2014-07-13 21:12:00,200107.0,0.0
2014-07-13 21:13:00,202800.0,0.0
2014-07-13 21:14:00,204997.0,0.0
2014-07-13 21:15:00,205786.0,0.0
2014-07-13 21:16:00,211154.0,0.0
2014-07-13 21:17:00,215959.0,0.0
2014-07-13 21:18:00,214311.0,0.0
2014-07-13 21:19:00,209815.0,0.0
2014-07-13 21:20:00,202310.0,0.0
2014-07-13 21:21:00,189339.0,0.0
2014-07-13 21:22:00,188377.0,0.0
2014-07-13 21:23:00,189596.0,0.0
2014-07-13 21:24:00,188564.0,0.0
2014-07-13 21:25:00,192800.0,0.0
2014-07-13 21:26:00,194282.0,0.0
2014-07-13 21:27:00,192459.0,0.0
2014-07-13 21:28:00,191764.0,0.0
2014-07-13 21:29:00,188952.0,0.0
2014-07-13 21:30:00,188011.0,0.0
2014-07-13 21:31:00,180513.0,0.0
2014-07-13 21:32:00,181746.0,0.0
2014-07-13 21:33:00,181963.0,0.0
2014-07-13 21:34:00,178781.0,0.0
2014-07-13 21:35:00,180290.0,0.0
2014-07-13 21:36:00,183811.0,0.0
2014-07-13 21:37:00,189680.0,0.0
2014-07-13 21:38:00,195296.0,0.0
2014-07-13 21:39:00,205085.0,0.0
2014-07-13 21:40:00,208927.0,0.0
2014-07-13 21:41:00,208672.0,0.0
2014-07-13 21:42:00,214676.0,0.0
2014-07-13 21:43:00,218075.0,0.0
2014-07-13 21:44:00,221647.0,0.0
2014-07-13 21:45:00,224936.0,0.0
2014-07-13 21:46:00,225415.0,0.0
2014-07-13 21:47:00,233177.0,0.0
2014-07-13 21:48:00,228460.0,0.0
2014-07-13 21:49:00,230282.0,0.0
2014-07-13 21:50:00,229907.0,0.0
2014-07-13 21:51:00,220736.0,0.0
2014-07-13 21:52:00,220664.0,0.0
2014-07-13 21:53:00,218741.0,0.0
2014-07-13 21:54:00,214180.0,0.0
2014-07-13 21:55:00,210742.0,0.0
2014-07-13 21:56:00,210587.0,0.0
2014-07-13 21:57:00,209656.0,0.0
2014-07-13 21:58:00,211890.0,0.0
2014-07-13 21:59:00,212287.0,0.0
2014-07-13 22:00:00,215298.0,0.0
2014-07-13 22:01:00,214805.0,0.0
2014-07-13 22:02:00,213936.0,0.0
2014-07-13 22:03:00,213187.0,0.0
2014-07-13 22:04:00,209081.0,0.0
2014-07-13 22:05:00,210892.0,0.0
2014-07-13 22:06:00,216020.0,0.0
2014-07-13 22:07:00,220576.0,0.0
2014-07-13 22:08:00,222637.0,0.0
2014-07-13 22:09:00,225158.0,0.0
2014-07-13 22:10:00,231520.0,0.0
2014-07-13 22:11:00,232063.0,0.0
2014-07-13 22:12:00,234117.0,0.0
2014-07-13 22:13:00,241559.0,0.0
2014-07-13 22:14:00,253804.0,0.0
2014-07-13 22:15:00,248679.0,0.0
2014-07-13 22:16:00,247376.0,0.0
2014-07-13 22:17:00,248328.0,0.0
2014-07-13 22:18:00,256238.0,0.0
2014-07-13 22:19:00,255056.0,0.0
2014-07-13 22:20:00,251527.0,0.0
2014-07-13 22:21:00,250427.0,0.0
2014-07-13 22:22:00,250113.0,0.0
2014-07-13 22:23:00,251080.0,0.0
2014-07-13 22:24:00,252530.0,0.0
2014-07-13 22:25:00,249166.0,0.0
2014-07-13 22:26:00,249871.0,0.0
2014-07-13 22:27:00,247735.0,0.0
2014-07-13 22:28:00,257598.0,0.0
2014-07-13 22:29:00,258766.0,0.0
2014-07-13 22:30:00,259228.0,0.0
2014-07-13 22:31:00,258388.0,0.0
2014-07-13 22:32:00,250831.0,0.0
2014-07-13 22:33:00,248645.0,0.0
2014-07-13 22:34:00,251974.0,0.0
2014-07-13 22:35:00,258453.0,0.0
2014-07-13 22:36:00,259027.0,0.0
2014-07-13 22:37:00,258058.0,0.0
2014-07-13 22:38:00,258130.0,0.0
2014-07-13 22:39:00,258857.0,0.0
2014-07-13 22:40:00,261936.0,0.0
2014-07-13 22:41:00,260020.0,0.0
2014-07-13 22:42:00,262032.0,0.0
2014-07-13 22:43:00,256112.0,0.0
2014-07-13 22:44:00,256459.0,0.0
2014-07-13 22:45:00,256877.0,0.0
2014-07-13 22:46:00,256094.0,0.0
2014-07-13 22:47:00,258173.0,0.0
2014-07-13 22:48:00,261681.0,0.0
2014-07-13 22:49:00,265119.0,0.0
2014-07-13 22:50:00,267520.0,0.0
2014-07-13 22:51:00,269618.0,0.0
2014-07-13 22:52:00,269607.0,0.0
2014-07-13 22:53:00,275343.0,0.0
2014-07-13 22:54:00,279841.0,0.0
2014-07-13 22:55:00,279758.0,0.0
2014-07-13 22:56:00,278162.0,0.0
2014-07-13 22:57:00,270515.0,0.0
2014-07-13 22:58:00,270725.0,0.0
2014-07-13 22:59:00,273805.0,0.0
2014-07-13 23:00:00,269530.0,0.0
2014-07-13 23:01:00,273784.0,0.0
2014-07-13 23:02:00,277859.0,0.0
2014-07-13 23:03:00,275911.0,0.0
2014-07-13 23:04:00,274479.0,0.0
2014-07-13 23:05:00,277763.0,0.0
2014-07-13 23:06:00,279943.0,0.0
2014-07-13 23:07:00,277424.0,0.0
2014-07-13 23:08:00,279211.0,0.0
2014-07-13 23:09:00,284631.0,0.0
2014-07-13 23:10:00,286141.0,0.0
2014-07-13 23:11:00,290910.0,0.0
2014-07-13 23:12:00,292611.0,0.0
2014-07-13 23:13:00,293849.0,0.0
2014-07-13 23:14:00,298764.0,0.0
2014-07-13 23:15:00,299888.0,0.0
2014-07-13 23:16:00,304258.0,0.0
2014-07-13 23:17:00,300462.0,0.0
2014-07-13 23:18:00,299705.0,0.0
2014-07-13 23:19:00,307050.0,0.0
2014-07-13 23:20:00,311827.0,0.0
2014-07-13 23:21:00,306072.0,0.0
2014-07-13 23:22:00,314751.0,0.0
2014-07-13 23:23:00,318257.0,0.0
2014-07-13 23:24:00,322000.0,0.0
2014-07-13 23:25:00,326289.0,0.0
2014-07-13 23:26:00,329919.0,0.0
2014-07-13 23:27:00,326926.0,0.0
2014-07-13 23:28:00,328852.0,0.0
2014-07-13 23:29:00,331653.0,0.0
2014-07-13 23:30:00,332681.0,0.0
2014-07-13 23:31:00,335163.0,0.0
2014-07-13 23:32:00,330124.0,0.0
2014-07-13 23:33:00,331042.0,0.0
2014-07-13 23:34:00,333320.0,0.0
2014-07-13 23:35:00,344366.0,0.0
2014-07-13 23:36:00,342562.0,0.0
2014-07-13 23:37:00,348289.0,0.0
2014-07-13 23:38:00,352088.0,0.0
2014-07-13 23:39:00,350289.0,0.0
2014-07-13 23:40:00,356345.0,0.0
2014-07-13 23:41:00,359811.0,0.0
2014-07-13 23:42:00,357480.0,0.0
2014-07-13 23:43:00,363135.0,0.0
2014-07-13 23:44:00,366823.0,0.0
2014-07-13 23:45:00,367161.0,0.0
2014-07-13 23:46:00,376252.0,0.0
2014-07-13 23:47:00,380454.0,0.0
2014-07-13 23:48:00,384826.0,0.0
2014-07-13 23:49:00,389801.0,0.0
2014-07-13 23:50:00,390777.0,0.0
2014-07-13 23:51:00,398540.0,0.0
2014-07-13 23:52:00,410719.0,0.0
2014-07-13 23:53:00,406695.0,0.0
2014-07-13 23:54:00,408172.0,0.0
2014-07-13 23:55:00,415118.0,0.0
2014-07-13 23:56:00,427573.0,0.0
2014-07-13 23:57:00,424376.0,0.0
2014-07-13 23:58:00,435434.0,0.0
2014-07-13 23:59:00,438036.0,0.0
2014-07-14 00:00:00,452265.0,0.0
2014-07-14 00:01:00,459866.0,0.0
2014-07-14 00:02:00,466118.0,0.0
2014-07-14 00:03:00,473253.0,0.0
2014-07-14 00:04:00,483328.0,0.0
2014-07-14 00:05:00,497774.0,0.0
2014-07-14 00:06:00,504822.0,0.0
2014-07-14 00:07:00,510383.0,0.0
2014-07-14 00:08:00,517626.0,0.0
2014-07-14 00:09:00,524693.0,0.0
2014-07-14 00:10:00,534334.0,0.0
2014-07-14 00:11:00,545437.0,0.0
2014-07-14 00:12:00,550845.0,0.0
2014-07-14 00:13:00,554820.0,0.0
2014-07-14 00:14:00,562483.0,0.0
2014-07-14 00:15:00,566820.0,0.0
2014-07-14 00:16:00,568453.0,0.0
2014-07-14 00:17:00,577017.0,0.0
2014-07-14 00:18:00,574415.0,0.0
2014-07-14 00:19:00,584845.0,0.0
2014-07-14 00:20:00,592620.0,0.0
2014-07-14 00:21:00,602494.0,0.0
2014-07-14 00:22:00,609517.0,0.0
2014-07-14 00:23:00,619315.0,0.0
2014-07-14 00:24:00,623063.0,0.0
2014-07-14 00:25:00,629275.0,0.0
2014-07-14 00:26:00,643150.0,0.0
2014-07-14 00:27:00,651200.0,0.0
2014-07-14 00:28:00,664357.0,0.0
2014-07-14 00:29:00,672461.0,0.0
2014-07-14 00:30:00,681279.0,0.0
2014-07-14 00:31:00,689236.0,0.0
2014-07-14 00:32:00,696666.0,0.0
2014-07-14 00:33:00,696157.0,0.0
2014-07-14 00:34:00,702700.0,0.0
2014-07-14 00:35:00,721305.0,0.0
2014-07-14 00:36:00,727544.0,0.0
2014-07-14 00:37:00,733023.0,0.0
2014-07-14 00:38:00,746076.0,0.0
2014-07-14 00:39:00,745276.0,0.0
2014-07-14 00:40:00,750282.0,0.0
2014-07-14 00:41:00,761044.0,0.0
2014-07-14 00:42:00,756501.0,0.0
2014-07-14 00:43:00,758625.0,0.0
2014-07-14 00:44:00,765062.0,0.0
2014-07-14 00:45:00,780358.0,0.0
2014-07-14 00:46:00,783934.0,0.0
2014-07-14 00:47:00,783207.0,0.0
2014-07-14 00:48:00,803665.0,0.0
2014-07-14 00:49:00,805368.0,0.0
2014-07-14 00:50:00,806359.0,0.0
2014-07-14 00:51:00,806330.0,0.0
2014-07-14 00:52:00,817256.0,0.0
2014-07-14 00:53:00,820862.0,0.0
2014-07-14 00:54:00,820099.0,0.0
2014-07-14 00:55:00,829029.0,0.0
2014-07-14 00:56:00,834953.0,0.0
2014-07-14 00:57:00,837207.0,0.0
2014-07-14 00:58:00,845018.0,0.0
2014-07-14 00:59:00,851271.0,0.0
2014-07-14 01:00:00,862459.0,0.0
2014-07-14 01:01:00,870122.0,0.0
2014-07-14 01:02:00,875562.0,0.0
2014-07-14 01:03:00,870163.0,0.0
2014-07-14 01:04:00,882201.0,0.0
2014-07-14 01:05:00,892737.0,0.0
2014-07-14 01:06:00,900651.0,0.0
2014-07-14 01:07:00,919693.0,0.0
2014-07-14 01:08:00,922889.0,0.0
2014-07-14 01:09:00,924556.0,0.0
2014-07-14 01:10:00,922958.0,0.0
2014-07-14 01:11:00,936719.0,0.0
2014-07-14 01:12:00,940327.0,0.0
2014-07-14 01:13:00,937117.0,0.0
2014-07-14 01:14:00,946079.0,0.0
2014-07-14 01:15:00,951140.0,0.0
2014-07-14 01:16:00,946959.0,0.0
2014-07-14 01:17:00,959120.0,0.0
2014-07-14 01:18:00,951948.0,0.0
2014-07-14 01:19:00,960847.0,0.0
2014-07-14 01:20:00,971673.0,0.0
2014-07-14 01:21:00,973349.0,0.0
2014-07-14 01:22:00,973187.0,0.0
2014-07-14 01:23:00,982260.0,0.0
2014-07-14 01:24:00,977266.0,0.0
2014-07-14 01:25:00,980816.0,0.0
2014-07-14 01:26:00,999212.0,0.0
2014-07-14 01:27:00,1002160.0,0.0
2014-07-14 01:28:00,994838.0,0.0
2014-07-14 01:29:00,1003552.0,0.0
2014-07-14 01:30:00,994490.0,0.0
2014-07-14 01:31:00,1002131.0,0.0
2014-07-14 01:32:00,1010261.0,0.0
2014-07-14 01:33:00,1000878.0,0.0
2014-07-14 01:34:00,1005436.0,0.0
2014-07-14 01:35:00,1010887.0,0.0
2014-07-14 01:36:00,1009092.0,0.0
2014-07-14 01:37:00,1012861.0,0.0
2014-07-14 01:38:00,1008253.0,0.0
2014-07-14 01:39:00,1022256.0,0.0
2014-07-14 01:40:00,1019566.0,0.0
2014-07-14 01:41:00,1019591.0,0.0
2014-07-14 01:42:00,1024124.0,0.0
2014-07-14 01:43:00,1030774.0,0.0
2014-07-14 01:44:00,1032969.0,0.0
2014-07-14 01:45:00,1035096.0,0.0
2014-07-14 01:46:00,1040349.0,0.0
2014-07-14 01:47:00,1034502.0,0.0
2014-07-14 01:48:00,1036927.0,0.0
2014-07-14 01:49:00,1040727.0,0.0
2014-07-14 01:50:00,1043663.0,0.0
2014-07-14 01:51:00,1046243.0,0.0
2014-07-14 01:52:00,1043654.0,0.0
2014-07-14 01:53:00,1048707.0,0.0
2014-07-14 01:54:00,1048899.0,0.0
2014-07-14 01:55:00,1056591.0,0.0
2014-07-14 01:56:00,1054020.0,0.0
2014-07-14 01:57:00,1051150.0,0.0
2014-07-14 01:58:00,1054183.0,0.0
2014-07-14 01:59:00,1048984.0,0.0
2014-07-14 02:00:00,1049893.0,0.0
2014-07-14 02:01:00,1058988.0,0.0
2014-07-14 02:02:00,1062191.0,0.0
2014-07-14 02:03:00,1067827.0,0.0
2014-07-14 02:04:00,1062663.0,0.0
2014-07-14 02:05:00,1066318.0,0.0
2014-07-14 02:06:00,1075562.0,0.0
2014-07-14 02:07:00,1073745.0,0.0
2014-07-14 02:08:00,1072757.0,0.0
2014-07-14 02:09:00,1077055.0,0.0
2014-07-14 02:10:00,1079356.0,0.0
2014-07-14 02:11:00,1084619.0,0.0
2014-07-14 02:12:00,1082538.0,0.0
2014-07-14 02:13:00,1080626.0,0.0
2014-07-14 02:14:00,1086947.0,0.0
2014-07-14 02:15:00,1100504.0,0.0
2014-07-14 02:16:00,1097598.0,0.0
2014-07-14 02:17:00,1102772.0,0.0
2014-07-14 02:18:00,1107180.0,0.0
2014-07-14 02:19:00,1112743.0,0.0
2014-07-14 02:20:00,1110719.0,0.0
2014-07-14 02:21:00,1116769.0,0.0
2014-07-14 02:22:00,1115777.0,0.0
2014-07-14 02:23:00,1108840.0,0.0
2014-07-14 02:24:00,1099286.0,0.0
2014-07-14 02:25:00,1106639.0,0.0
2014-07-14 02:26:00,1115412.0,0.0
2014-07-14 02:27:00,1113603.0,0.0
2014-07-14 02:28:00,1125089.0,0.0
2014-07-14 02:29:00,1118710.0,0.0
2014-07-14 02:30:00,1133611.0,0.0
2014-07-14 02:31:00,1135615.0,0.0
2014-07-14 02:32:00,1130609.0,0.0
